message_id,from_id,message,date
1642,PeerUser(user_id=5685877664),300,2024-05-08 15:05:56+00:00
1641,PeerUser(user_id=1363138189),Вроде 200 или 300,2024-05-08 15:05:54+00:00
1640,,https://t.me/brettcoin_ton/8,2024-05-08 15:05:50+00:00
1639,PeerUser(user_id=5893181464),Скок за рефов дают?,2024-05-08 15:05:31+00:00
1638,PeerUser(user_id=1393417297),Неее,2024-05-08 15:05:31+00:00
1636,PeerUser(user_id=1363138189),Гоу раздачку на человек так 10,2024-05-08 15:05:20+00:00
1635,,В данный чат,2024-05-08 15:04:48+00:00
1633,PeerUser(user_id=5185055580),Куда,2024-05-08 15:04:31+00:00
1627,PeerUser(user_id=5082882946),Перешли сюда,2024-05-08 15:03:18+00:00
1624,PeerUser(user_id=5185055580),ошибка бота,2024-05-08 15:02:58+00:00
1622,PeerUser(user_id=5082882946),Работать,2024-05-08 15:02:54+00:00
1618,PeerUser(user_id=5685877664),Так там раздачи нормальные такие,2024-05-08 15:01:58+00:00
1616,PeerUser(user_id=5893181464),"Вывод от 5000, нормально",2024-05-08 15:01:30+00:00
1614,PeerUser(user_id=5685877664),Нормально кстати,2024-05-08 15:00:53+00:00
1607,PeerUser(user_id=1363138189),5000 brett это 1 тон?,2024-05-08 14:59:05+00:00
1605,PeerUser(user_id=1393417297),"Понял, спасибо за ответ",2024-05-08 14:58:40+00:00
1604,PeerUser(user_id=1363138189),О спасибо,2024-05-08 14:58:31+00:00
1601,,https://t.me/brettcoin_chat/400,2024-05-08 14:57:57+00:00
1596,PeerUser(user_id=1393417297),А какой сейчас курс? Просто не смог найти,2024-05-08 14:57:11+00:00
1593,,"Нет, только кошельки Tonkeeper, Tonhub, MyTonWallet",2024-05-08 14:56:27+00:00
1589,PeerUser(user_id=1363138189),А выводить можно в х рокет?,2024-05-08 14:55:42+00:00
1588,PeerUser(user_id=1619207740),Hi,2024-05-08 14:55:39+00:00
1574,PeerUser(user_id=5932554338),🤥🥱,2024-05-08 14:52:42+00:00
1567,PeerUser(user_id=5914680984),Го,2024-05-08 14:52:01+00:00
1555,PeerUser(user_id=940390417),напиши мне в лс,2024-05-08 14:50:52+00:00
1551,PeerUser(user_id=1540313987),"Так подписка , выкл уведомления и в архив))) Я тоже такой канал сделал и ещё часть раздаю с этого",2024-05-08 14:50:42+00:00
1550,PeerUser(user_id=6664577491),ок,2024-05-08 14:50:42+00:00
1548,,"🚀 Airdrop cheque for 10000 $BRETT


Inside cheque: 40 activation(s) for 250 $BRETT",2024-05-08 14:50:40+00:00
1536,,Добрый вечер всем,2024-05-08 14:50:00+00:00
1530,PeerUser(user_id=745013119),خارکصه ها کیرمون کردین؟؟؟,2024-05-08 14:49:34+00:00
1523,PeerUser(user_id=6489726210),Гений чтоб лутать чеки других каналов надо на них подписаться)),2024-05-08 14:49:16+00:00
1521,PeerUser(user_id=6819390282),Порежут пох,2024-05-08 14:49:15+00:00
1489,PeerUser(user_id=1442534425),Админ в лс напиши пожалуйста,2024-05-08 14:48:58+00:00
1456,PeerUser(user_id=5784450951),ебать их тут,2024-05-08 14:48:53+00:00
1399,PeerUser(user_id=5902583328),,2024-05-08 14:48:47+00:00
1382,PeerUser(user_id=6572272020),,2024-05-08 14:48:45+00:00
1302,PeerUser(user_id=5513570584),очевидно накрутка,2024-05-08 14:48:37+00:00
1297,PeerUser(user_id=6287337368),Hi,2024-05-08 14:48:36+00:00
1267,PeerUser(user_id=5625497434),,2024-05-08 14:48:33+00:00
1230,PeerUser(user_id=6819390282),Индусы + русские,2024-05-08 14:48:29+00:00
1220,PeerUser(user_id=5960479829),,2024-05-08 14:48:28+00:00
1189,PeerUser(user_id=5784450951),ААХАХХА,2024-05-08 14:48:26+00:00
1104,PeerUser(user_id=5513570584),пипец щас группу снесут,2024-05-08 14:48:18+00:00
1042,PeerUser(user_id=1130798637),"Гайс если вам лень лутать чеки с разных каналов создал канал где будут чеки со всех каналов 
Для всех, для приёмов  в био",2024-05-08 14:48:14+00:00
1009,PeerUser(user_id=7056994602),,2024-05-08 14:48:12+00:00
814,PeerUser(user_id=5513570584),кто-то жестко крутит,2024-05-08 14:47:58+00:00
711,PeerUser(user_id=7082796688),,2024-05-08 14:47:43+00:00
663,PeerUser(user_id=5759279448),,2024-05-08 14:47:39+00:00
479,PeerUser(user_id=1247869930),Согласна,2024-05-08 14:31:24+00:00
478,PeerUser(user_id=6819390282),Стикеры прикольные,2024-05-08 14:31:12+00:00
470,PeerUser(user_id=5082882946),"Нет кнш, На что тебя заскамить собераются в своем же боте?",2024-05-08 14:25:10+00:00
460,PeerUser(user_id=805405228),Got it,2024-05-08 14:19:21+00:00
459,PeerUser(user_id=6792824032),скам?,2024-05-08 14:18:45+00:00
453,PeerChannel(channel_id=2038739254),"🚀 Airdrop cheque for 184815 $BRETT


Inside cheque: 333 activation(s) for 555 $BRETT",2024-05-08 14:17:30+00:00
452,,Fixed,2024-05-08 14:14:21+00:00
435,PeerUser(user_id=5932554338),reff tidak ada yang masuk !!! bercanda ini bot,2024-05-08 11:35:41+00:00
434,PeerUser(user_id=5932554338),still needs a lot of improvement,2024-05-08 11:23:53+00:00
433,,,2024-05-08 11:21:44+00:00
432,PeerUser(user_id=5932554338),I also experienced the same thing😮‍💨🖕,2024-05-08 11:21:04+00:00
430,,Приветствую,2024-05-08 11:16:44+00:00
429,,Let your friends follow the link again,2024-05-08 11:16:28+00:00
427,PeerUser(user_id=6407805086),"I have invited my friends via referral, why are there still 0",2024-05-08 11:14:34+00:00
426,,Twitter.com/brettcoin_ton,2024-05-08 11:14:33+00:00
423,PeerUser(user_id=1247869930),Привет всем,2024-05-08 11:13:34+00:00
421,PeerUser(user_id=5932554338),link Twitter?,2024-05-08 11:13:25+00:00
420,PeerUser(user_id=5932554338),hai,2024-05-08 11:13:09+00:00
405,,Hello,2024-05-08 10:25:54+00:00
404,,,2024-05-08 10:24:54+00:00
403,PeerUser(user_id=5932554338),p,2024-05-08 10:23:42+00:00
401,,Планируем опубликовать через неделю.,2024-05-08 09:55:56+00:00
400,,Ликвидность будет залита после того как будет смайнен первый Large • pool (75000 блоков),2024-05-08 09:55:25+00:00
399,PeerUser(user_id=1247869930),Сразу же?,2024-05-08 09:54:14+00:00
398,PeerUser(user_id=5082882946),Когда будет майнинг?,2024-05-08 09:54:05+00:00
397,,Будет залит после начала Mining.,2024-05-08 09:53:24+00:00
396,,В блокчейне TON было мало опыта.,2024-05-08 09:53:04+00:00
395,PeerChannel(channel_id=2083183863),ликвид не залит?,2024-05-08 09:52:42+00:00
394,,Планы сможете узнать когда будет опубликована дорожная карта.,2024-05-08 09:52:21+00:00
393,PeerUser(user_id=5293500526),"Спасибо, Вкусно)",2024-05-08 09:50:19+00:00
392,PeerUser(user_id=1247869930),Спасибо,2024-05-08 09:50:08+00:00
389,PeerUser(user_id=5082882946),Thanks,2024-05-08 09:49:49+00:00
388,PeerChannel(channel_id=2083183863),🚬,2024-05-08 09:49:49+00:00
387,,"🚀 Airdrop cheque for 15000 $BRETT


Inside cheque: 15 activation(s) for 1000 $BRETT",2024-05-08 09:49:35+00:00
385,PeerUser(user_id=5293500526),"Какие планы у проекта? Ранее уже команда что-то запускала, интересно узнать про опыт",2024-05-08 09:48:43+00:00
384,PeerUser(user_id=1734528816),I did not receive my airdrop. What’s a happening?,2024-05-08 09:48:24+00:00
383,,Верно✅,2024-05-08 09:48:14+00:00
381,PeerUser(user_id=1734528816),Okay so what can I do with this ca 😂,2024-05-08 09:48:01+00:00
380,PeerUser(user_id=5293500526),"Условия так полагаю, будут позже?",2024-05-08 09:47:39+00:00
379,,Приветствуем в чате ),2024-05-08 09:47:37+00:00
377,,Soon 😌,2024-05-08 09:47:19+00:00
376,,Минт NFT будет по whitelist,2024-05-08 09:47:04+00:00
375,PeerUser(user_id=1734528816),Aha ok not on dex screener not on gecko terminal,2024-05-08 09:46:54+00:00
374,PeerUser(user_id=5082882946),Ca: EQCpdcsRZa0vHPy5sld-Wmemx4E_5wson49ZT2jqOlyMVVAy,2024-05-08 09:46:01+00:00
373,PeerUser(user_id=5082882946),Всем приветик! GM,2024-05-08 09:45:51+00:00
372,PeerUser(user_id=1734528816),Davay contract adriessss,2024-05-08 09:45:49+00:00
371,PeerUser(user_id=5293500526),Привет!),2024-05-08 09:45:31+00:00
370,PeerUser(user_id=5293500526),"Минт нфт закрытый будет (по вайтлисту) или предпродажи, как успеть одним из первых его получить?",2024-05-08 09:45:14+00:00
369,,Будет Mining,2024-05-08 09:44:37+00:00
368,PeerUser(user_id=5293500526),"А, понял",2024-05-08 09:44:36+00:00
367,,Presale не будет,2024-05-08 09:44:30+00:00
366,PeerUser(user_id=5293500526),"Вестинг токенов с пресейла будет? Или иные методы ""защиты стакана"" хд
Где планируется пресейл?",2024-05-08 09:44:20+00:00
365,,В скором времени будет майнинг :),2024-05-08 09:44:12+00:00
364,,С помощью NFT сможете повышать скорость майнинга,2024-05-08 09:44:03+00:00
363,PeerUser(user_id=5293500526),"Роадмап, полагаю выкатят позже",2024-05-08 09:43:59+00:00
362,PeerUser(user_id=5293500526),А что касается утилити?),2024-05-08 09:43:46+00:00
361,,Hello,2024-05-08 09:43:35+00:00
360,PeerChannel(channel_id=2083183863),gm 🍦,2024-05-08 09:43:33+00:00
359,,Верно!,2024-05-08 09:43:29+00:00
357,PeerUser(user_id=1734528816),Priviet rebiata,2024-05-08 09:43:21+00:00
356,PeerUser(user_id=5293500526),"Доброе, подскажи, у бретта нфт коллекция будет, верно?",2024-05-08 09:43:19+00:00
355,,Доброе утро всем,2024-05-08 09:42:56+00:00
354,PeerUser(user_id=5293500526),Ждем),2024-05-08 09:42:40+00:00
353,PeerUser(user_id=1734528816),Yo!?,2024-05-08 09:42:35+00:00
352,PeerUser(user_id=1734528816),/ca,2024-05-08 09:42:24+00:00
351,PeerUser(user_id=1734528816),Ca,2024-05-08 09:42:14+00:00
350,PeerChannel(channel_id=2038739254),"​​🏡 $BRETT вместе с друзьями решил провести розыгрыш призов. 
🎁🎁🎁

🤑Встречайте 20 призовых мест brett... с самыми разными призами:

1.   5 TON в $Y 🥰
2.   Сюрприз🎁
3, 4.   По 750 $XROCK❤️‍🔥
5, 6.   По 5’000 $SLOW❤️‍🔥
7.   NFT $BRETT 😌
8.   30’000 $BRETT 😉
9.   5 TON в $KING❤️
10, 12.  NFT Microdiving (цена на пресейле 5 TON)💓
13-15.  Токены  $MIC💓
16, 17.   По 1’000 $POTATO🥔
18-20.   Сюрпризы🎁

Итоги подведем 18.05 в 16:00 и постараемся как можно скорее отправить все награды

Место не означает ценность наград, это сделано для распределения наград. Поэтому, награда за 20 место может оказаться ценнее, чем награда за 1 место. Всем удачи 🥹

для участия надо подписаться на эти каналы:

- @kartoshka_live

- @slowpoke_investments

- @slowbro_chat

- @what_now_Ptah

- @microdiving

- @brettcoin_ton

- @brettcoin_chat

Погнали BRETT!📣",2024-05-08 09:41:40+00:00
331,,"🚀 Airdrop cheque for 1776 $BRETT


Inside cheque: 4 activation(s) for 444 $BRETT",2024-05-06 20:06:44+00:00
330,,"1. Airdrop - 4 may - 28 may
2. Mining and listing dex - 15 may",2024-05-06 14:57:15+00:00
329,PeerUser(user_id=1178901387),When can we buy?🤔,2024-05-06 14:55:23+00:00
328,PeerUser(user_id=1178901387),Strange...,2024-05-06 14:54:53+00:00
327,,I don't know,2024-05-06 14:53:43+00:00
326,PeerUser(user_id=1178901387),At DYOR,2024-05-06 14:52:53+00:00
325,,🤔,2024-05-06 14:51:34+00:00
323,PeerUser(user_id=1178901387),The other ca. was available at the site where the link from this telegram group was. How is this possible 🤔,2024-05-06 14:50:44+00:00
322,,,2024-05-06 13:50:32+00:00
321,,Ca: EQCpdcsRZa0vHPy5sld-Wmemx4E_5wson49ZT2jqOlyMVVAy,2024-05-06 13:50:05+00:00
320,,No,2024-05-06 13:48:27+00:00
319,PeerUser(user_id=1178901387),👆BRETT is now live!?,2024-05-06 13:41:59+00:00
314,PeerUser(user_id=5082882946),,2024-05-06 10:48:49+00:00
313,PeerUser(user_id=5082882946),Thanks 😊👍,2024-05-06 10:48:49+00:00
310,PeerUser(user_id=5884034743),А ну поэтому может,2024-05-06 07:53:01+00:00
306,,Это вчерашний,2024-05-06 07:36:01+00:00
305,PeerUser(user_id=5884034743),Говорит вы уже получали но неа,2024-05-06 07:09:51+00:00
304,PeerUser(user_id=5884034743),Чёт не могу получить,2024-05-06 07:09:01+00:00
300,,Good morning 🌞,2024-05-06 06:00:27+00:00
299,,"🚀 Airdrop cheque for 197200 $BRETT


Inside cheque: 986 activation(s) for 200 $BRETT",2024-05-06 06:00:21+00:00
298,PeerUser(user_id=6347452205),,2024-05-06 05:48:07+00:00
294,PeerUser(user_id=6197504221),,2024-05-05 17:57:37+00:00
292,PeerUser(user_id=503568897),,2024-05-05 16:52:33+00:00
290,PeerUser(user_id=6522069674),,2024-05-05 16:12:02+00:00
289,PeerUser(user_id=944374907),,2024-05-05 16:10:49+00:00
287,PeerUser(user_id=1201792904),,2024-05-05 15:56:58+00:00
286,PeerUser(user_id=236027167),,2024-05-05 15:51:44+00:00
285,PeerUser(user_id=1655690918),,2024-05-05 15:44:27+00:00
284,PeerUser(user_id=910777509),,2024-05-05 14:53:19+00:00
283,,Каждый день можно будет получать до окончания Airdrop,2024-05-05 14:19:26+00:00
282,PeerUser(user_id=5884034743),А на сколько продолжиться бонус ежедневный в 500 BRETT,2024-05-05 14:16:53+00:00
281,,👌,2024-05-05 14:13:33+00:00
280,PeerUser(user_id=5884034743),этот чек,2024-05-05 14:13:25+00:00
279,PeerUser(user_id=5884034743),Поэтому исправьте,2024-05-05 14:13:02+00:00
278,PeerUser(user_id=5884034743),Лучше конечно это сделать сразу перейдя по ссылке,2024-05-05 14:12:43+00:00
276,PeerUser(user_id=5884034743),Я понял что если после старта ввести код дает бонус конечно,2024-05-05 14:12:05+00:00
275,PeerUser(user_id=5884034743),Get error: invalid literal for int() with base 10: '/start d7wlOjjiZxMrS',2024-05-05 14:11:54+00:00
274,,Перешлите сообщение,2024-05-05 14:11:08+00:00
273,PeerUser(user_id=5884034743),Может лучше лог файл сделать,2024-05-05 14:11:07+00:00
272,PeerUser(user_id=5884034743),При получении бонусов оно отправляет ошибку прямо в бот,2024-05-05 14:10:53+00:00
270,,?,2024-05-05 14:10:30+00:00
269,PeerUser(user_id=5884034743),Кстати у вас там ошибочка есть в боте,2024-05-05 14:10:21+00:00
267,,"Listing Dex  will be after Airdrop during Mining

Листинг на Dex будет после Airdrop во время Mining",2024-05-05 14:09:59+00:00
